1.7738,159
1.7788,157
1.7838,138
1.7888,144
1.7938,157
1.7988,164
1.8038,155
1.8088,145
1.8138,154
1.8188,127
1.8238,134
1.8288,139
1.8338,134
1.8388,138
1.8438,119
1.8488,114
1.8538,117
1.8588,134
1.8638,135
1.8688,134
1.8738,141
1.8788,121
1.8838,94
1.8888,145
1.8938,133
1.8988,165
1.9038,129
1.9088,124
1.9138,142
1.9188,165
1.9238,175
1.9288,134
1.9338,118
1.9388,116
1.9438,129
1.9488,153
1.9538,130
1.9588,153
1.9638,132
1.9688,142
1.9738,124
1.9788,152
1.9838,139
1.9888,131
1.9938,160
1.9988,153
2.0037,187
2.0087,164
2.0137,136
2.0187,159
2.0237,148
2.0287,142
2.0337,190
2.0387,158
2.0437,133
2.0487,155
2.0537,126
2.0587,166
2.0637,164
2.0687,174
2.0737,171
2.0787,136
2.0837,157
2.0887,167
2.0937,182
2.0987,151
2.1037,117
2.1087,165
2.1137,109
2.1187,128
2.1237,111
2.1287,141
2.1337,161
2.1387,136
2.1437,146
2.1487,125
2.1537,157
2.1587,141
2.1637,134
2.1687,155
2.1737,134
2.1787,139
2.1837,131
2.1887,133
2.1937,137
2.1987,160
2.2037,155
2.2087,175
2.2137,158
2.2187,156
2.2237,138
2.2287,167
2.2337,146
2.2387,128
2.2437,149
2.2487,153
2.2537,129
2.2587,176
2.2637,132
2.2687,137
2.2737,155
2.2787,131
2.2837,172
2.2887,145
2.2937,146
2.2987,161
2.3037,169
2.3087,137
2.3137,149
2.3187,172
2.3237,147
2.3287,163
2.3336,171
2.3386,171
2.3436,138
2.3486,144
2.3536,140
2.3586,145
2.3636,184
2.3686,159
2.3736,164
2.3786,174
2.3836,144
2.3886,142
2.3936,140
2.3986,156
2.4036,149
2.4086,177
2.4136,156
2.4186,169
2.4236,149
2.4286,161
2.4336,155
2.4386,156
2.4436,147
2.4486,130
2.4536,144
2.4586,156
2.4636,156
2.4686,158
2.4736,156
2.4786,159
2.4836,134
2.4886,151
2.4936,145
2.4986,155
2.5036,193
2.5086,167
2.5136,162
2.5186,155
2.5236,146
2.5286,160
2.5336,178
2.5386,163
2.5436,182
2.5486,126
2.5536,175
2.5586,149
2.5636,172
2.5686,170
2.5736,165
2.5786,139
2.5836,179
2.5886,179
2.5936,170
2.5986,189
2.6036,156
2.6086,137
2.6136,183
2.6186,177
2.6236,166
2.6286,149
2.6336,170
2.6386,164
2.6436,171
2.6486,160
2.6536,172
2.6586,157
2.6636,170
2.6685,171
2.6735,173
2.6785,158
2.6835,174
2.6885,190
2.6935,199
2.6985,183
2.7035,161
2.7085,170
2.7135,194
2.7185,171
2.7235,176
2.7285,198
2.7335,172
2.7385,163
2.7435,155
2.7485,199
2.7535,149
2.7585,186
2.7635,181
2.7685,155
2.7735,163
2.7785,181
2.7835,176
2.7885,187
2.7935,175
2.7985,194
2.8035,200
2.8085,188
2.8135,166
2.8185,154
2.8235,166
2.8285,191
2.8335,208
2.8385,176
2.8435,154
2.8485,192
2.8535,166
2.8585,171
2.8635,169
2.8685,174
2.8735,181
2.8785,158
2.8835,204
2.8885,186
2.8935,183
2.8985,188
2.9035,191
2.9085,197
2.9135,198
2.9185,182
2.9235,165
2.9285,181
2.9335,173
2.9385,195
2.9435,181
2.9485,149
2.9535,174
2.9585,174
2.9635,159
2.9685,196
2.9735,184
2.9785,204
2.9835,166
2.9885,184
2.9935,186
2.9985,168
3.0034,168
3.0084,171
3.0134,179
3.0184,206
3.0234,195
3.0284,188
3.0334,174
3.0384,185
3.0434,160
3.0484,188
3.0534,179
3.0584,174
3.0634,210
3.0684,200
3.0734,204
3.0784,179
3.0834,196
3.0884,174
3.0934,209
3.0984,168
3.1034,197
3.1084,187
3.1134,154
3.1184,183
3.1234,186
3.1284,179
3.1334,203
3.1384,179
3.1434,175
3.1484,188
3.1534,213
3.1584,217
3.1634,199
3.1684,204
3.1734,207
3.1784,199
3.1834,188
3.1884,208
3.1934,183
3.1984,191
3.2034,177
3.2084,204
3.2134,177
3.2184,194
3.2234,167
3.2284,166
3.2334,177
3.2384,202
3.2434,171
3.2484,240
3.2534,202
3.2584,211
3.2634,194
3.2684,206
3.2734,167
3.2784,195
3.2834,210
3.2884,180
3.2934,188
3.2984,213
3.3034,168
3.3084,187
3.3134,196
3.3184,198
3.3234,193
3.3284,190
3.3333,205
3.3383,216
3.3433,195
3.3483,177
3.3533,255
3.3583,190
3.3633,206
3.3683,193
3.3733,177
3.3783,196
3.3833,196
3.3883,199
3.3933,190
3.3983,177
3.4033,211
3.4083,186
3.4133,183
3.4183,230
3.4233,201
3.4283,222
3.4333,192
3.4383,202
3.4433,228
3.4483,193
3.4533,182
3.4583,231
3.4633,224
3.4683,193
3.4733,172
3.4783,205
3.4833,210
3.4883,227
3.4933,210
3.4983,190
3.5033,226
3.5083,184
3.5133,212
3.5183,208
3.5233,220
3.5283,205
3.5333,212
3.5383,215
3.5433,224
3.5483,169
3.5533,198
3.5583,203
3.5633,189
3.5683,211
3.5733,202
3.5783,196
3.5833,205
3.5883,203
3.5933,211
3.5983,193
3.6033,191
3.6083,229
3.6133,232
3.6183,194
3.6233,232
3.6283,219
3.6333,203
3.6383,221
3.6433,222
3.6483,221
3.6533,189
3.6583,205
3.6633,223
3.6682,194
3.6732,189
3.6782,235
3.6832,202
3.6882,214
3.6932,184
3.6982,207
3.7032,231
3.7082,225
3.7132,205
3.7182,245
3.7232,226
3.7282,203
3.7332,204
3.7382,206
3.7432,228
3.7482,225
3.7532,217
3.7582,227
3.7632,212
3.7682,220
3.7732,179
3.7782,226
3.7832,202
3.7882,207
3.7932,215
3.7982,201
3.8032,202
3.8082,188
3.8132,173
3.8182,195
3.8232,195
3.8282,224
3.8332,239
3.8382,197
3.8432,198
3.8482,222
3.8532,221
3.8582,183
3.8632,229
3.8682,231
3.8732,192
3.8782,198
3.8832,212
3.8882,225
3.8932,219
3.8982,233
3.9032,207
3.9082,211
3.9132,230
3.9182,243
3.9232,203
3.9282,232
3.9332,204
3.9382,222
3.9432,228
3.9482,203
3.9532,210
3.9582,231
3.9632,226
3.9682,185
3.9732,205
3.9782,211
3.9832,210
3.9882,232
3.9932,210
3.9982,184
4.0031,213
4.0081,197
4.0131,207
4.0181,194
4.0231,238
4.0281,196
4.0331,206
4.0381,172
4.0431,218
4.0481,203
4.0531,179
4.0581,201
4.0631,244
4.0681,233
4.0731,203
4.0781,202
4.0831,219
4.0881,194
4.0931,203
4.0981,219
4.1031,192
4.1081,181
4.1131,181
4.1181,195
4.1231,189
4.1281,210
4.1331,217
4.1381,198
4.1431,223
4.1481,206
4.1531,213
4.1581,210
4.1631,207
4.1681,213
4.1731,219
4.1781,220
4.1831,191
4.1881,189
4.1931,215
4.1981,218
4.2031,186
4.2081,219
4.2131,245
4.2181,206
4.2231,230
4.2281,250
4.2331,195
4.2381,219
4.2431,206
4.2481,220
4.2531,226
4.2581,222
4.2631,198
4.2681,209
4.2731,184
4.2781,205
4.2831,241
4.2881,229
4.2931,213
4.2981,206
4.3031,184
4.3081,217
4.3131,214
4.3181,207
4.3231,246
4.3281,210
4.333,196
4.338,227
4.343,222
4.348,198
4.353,196
4.358,209
4.363,185
4.368,222
4.373,195
4.378,205
4.383,214
4.388,203
4.393,200
4.398,250
4.403,195
4.408,224
4.413,196
4.418,212
4.423,213
4.428,244
4.433,217
4.438,223
4.443,208
4.448,208
4.453,213
4.458,217
4.463,219
4.468,237
4.473,195
4.478,198
4.483,200
4.488,204
4.493,229
4.498,217
4.503,174
4.508,193
4.513,221
4.518,208
4.523,210
4.528,205
4.533,213
4.538,181
4.543,185
4.548,197
4.553,200
4.558,211
4.563,198
4.568,219
4.573,189
4.578,203
4.583,200
4.588,193
4.593,211
4.598,212
4.603,199
4.608,180
4.613,203
4.618,192
4.623,208
4.628,221
4.633,223
4.638,209
4.643,212
4.648,189
4.653,200
4.658,226
4.663,194
4.6679,222
4.6729,213
4.6779,190
4.6829,223
4.6879,219
4.6929,180
4.6979,216
4.7029,207
4.7079,228
4.7129,206
4.7179,211
4.7229,227
4.7279,179
4.7329,199
4.7379,189
4.7429,198
4.7479,209
4.7529,196
4.7579,194
4.7629,230
4.7679,188
4.7729,173
4.7779,191
4.7829,209
4.7879,176
4.7929,230
4.7979,211
4.8029,202
4.8079,208
4.8129,182
4.8179,187
4.8229,183
4.8279,198
4.8329,195
4.8379,212
4.8429,202
4.8479,187
4.8529,228
4.8579,205
4.8629,201
4.8679,201
4.8729,229
4.8779,192
4.8829,226
4.8879,186
4.8929,204
4.8979,184
4.9029,216
4.9079,182
4.9129,202
4.9179,201
4.9229,211
4.9279,199
4.9329,193
4.9379,178
4.9429,199
4.9479,199
4.9529,213
4.9579,197
4.9629,182
4.9679,196
4.9729,190
4.9779,185
4.9829,240
4.9879,200
4.9929,211
4.9979,210
5.0028,194
5.0078,191
5.0128,205
5.0178,194
5.0228,227
5.0278,205
5.0328,189
5.0378,191
5.0428,180
5.0478,175
5.0528,194
5.0578,213
5.0628,192
5.0678,213
5.0728,183
5.0778,219
5.0828,181
5.0878,195
5.0928,192
5.0978,173
5.1028,212
5.1078,183
5.1128,206
5.1178,180
5.1228,191
5.1278,220
5.1328,190
5.1378,178
5.1428,223
5.1478,175
5.1528,196
5.1578,199
5.1628,188
5.1678,194
5.1728,203
5.1778,218
5.1828,211
5.1878,202
5.1928,202
5.1978,177
5.2028,214
5.2078,224
5.2128,209
5.2178,211
5.2228,190
5.2278,185
5.2328,208
5.2378,235
5.2428,199
5.2478,202
5.2528,186
5.2578,217
5.2628,202
5.2678,226
5.2728,186
5.2778,185
5.2828,167
5.2878,238
5.2928,219
5.2978,211
5.3028,202
5.3078,240
5.3128,215
5.3178,173
5.3228,208
5.3278,187
5.3327,186
5.3377,203
5.3427,213
5.3477,184
5.3527,221
5.3577,183
5.3627,197
5.3677,221
5.3727,199
5.3777,177
5.3827,193
5.3877,217
5.3927,180
5.3977,183
5.4027,203
5.4077,218
5.4127,209
5.4177,205
5.4227,213
5.4277,189
5.4327,203
5.4377,231
5.4427,207
5.4477,209
5.4527,209
5.4577,202
5.4627,190
5.4677,228
5.4727,197
5.4777,197
5.4827,202
5.4877,194
5.4927,201
5.4977,185
5.5027,211
5.5077,187
5.5127,183
5.5177,185
5.5227,190
5.5277,194
5.5327,177
5.5377,200
5.5427,223
5.5477,170
5.5527,184
5.5577,190
5.5627,205
5.5677,188
5.5727,195
5.5777,204
5.5827,191
5.5877,179
5.5927,192
5.5977,212
5.6027,205
5.6077,210
5.6127,203
5.6177,186
5.6227,194
5.6277,160
5.6327,211
5.6377,203
5.6427,177
5.6477,221
5.6527,187
5.6577,183
5.6627,178
5.6676,178
5.6726,180
5.6776,176
5.6826,224
5.6876,173
5.6926,184
5.6976,175
5.7026,181
5.7076,226
5.7126,192
5.7176,195
5.7226,202
5.7276,172
5.7326,182
5.7376,201
5.7426,199
5.7476,196
5.7526,200
5.7576,194
5.7626,173
5.7676,196
5.7726,191
5.7776,173
5.7826,194
5.7876,199
5.7926,202
5.7976,207
5.8026,200
5.8076,202
5.8126,204
5.8176,203
5.8226,189
5.8276,230
5.8326,181
5.8376,190
5.8426,190
5.8476,200
5.8526,207
5.8576,163
5.8626,194
5.8676,185
5.8726,165
5.8776,166
5.8826,189
5.8876,184
5.8926,200
5.8976,200
5.9026,175
5.9076,193
5.9126,185
5.9176,211
5.9226,200
5.9276,191
5.9326,178
5.9376,179
5.9426,192
5.9476,172
5.9526,165
5.9576,193
5.9626,204
5.9676,180
5.9726,201
5.9776,174
5.9826,201
5.9876,204
5.9926,191
5.9976,158
6.0025,172
6.0075,195
6.0125,208
6.0175,191
6.0225,184
6.0275,185
6.0325,174
6.0375,167
6.0425,187
6.0475,189
6.0525,185
6.0575,190
6.0625,176
6.0675,174
6.0725,204
6.0775,166
6.0825,160
6.0875,226
6.0925,195
6.0975,191
6.1025,186
6.1075,184
6.1125,188
6.1175,196
6.1225,182
6.1275,174
6.1325,187
6.1375,197
6.1425,168
6.1475,187
6.1525,191
6.1575,162
6.1625,185
6.1675,178
6.1725,188
6.1775,196
6.1825,201
6.1875,149
6.1925,217
6.1975,199
6.2025,165
6.2075,180
6.2125,172
6.2175,180
6.2225,188
6.2275,188
6.2325,187
6.2375,177
6.2425,180
6.2475,181
6.2525,183
6.2575,189
6.2625,199
6.2675,177
6.2725,195
6.2775,178
6.2825,176
6.2875,183
6.2925,188
6.2975,187
6.3025,198
6.3075,187
6.3125,189
6.3175,197
6.3225,215
6.3275,191
6.3324,199
6.3374,215
6.3424,221
6.3474,246
6.3524,196
6.3574,226
6.3624,212
6.3674,243
6.3724,230
6.3774,244
6.3824,252
6.3874,265
6.3924,273
6.3974,297
6.4024,284
6.4074,262
6.4124,275
6.4174,293
6.4224,280
6.4274,259
6.4324,299
6.4374,321
6.4424,251
6.4474,253
6.4524,252
6.4574,272
6.4624,273
6.4674,263
6.4724,261
6.4774,252
6.4824,259
6.4874,236
6.4924,220
6.4974,207
6.5024,218
6.5074,209
6.5124,213
6.5174,193
6.5224,205
6.5274,201
6.5324,196
6.5374,202
6.5424,175
6.5474,185
6.5524,179
6.5574,170
6.5624,184
6.5674,174
6.5724,176
6.5774,141
6.5824,178
6.5874,187
6.5924,190
6.5974,180
6.6024,214
6.6074,173
6.6124,171
6.6174,163
6.6224,175
6.6274,181
6.6324,165
6.6374,186
6.6424,163
6.6474,181
6.6524,196
6.6574,172
6.6624,165
6.6673,185
6.6723,182
6.6773,177
6.6823,168
6.6873,148
6.6923,175
6.6973,170
6.7023,177
6.7073,172
6.7123,178
6.7173,162
6.7223,167
6.7273,151
6.7323,179
6.7373,201
6.7423,150
6.7473,167
6.7523,187
6.7573,163
6.7623,170
6.7673,188
6.7723,176
6.7773,171
6.7823,188
6.7873,163
6.7923,188
6.7973,173
6.8023,178
6.8073,169
6.8123,177
6.8173,173
6.8223,142
6.8273,144
6.8323,173
6.8373,156
6.8423,187
6.8473,164
6.8523,164
6.8573,159
6.8623,165
6.8673,175
6.8723,178
6.8773,183
6.8823,174
6.8873,173
6.8923,153
6.8973,167
6.9023,200
6.9073,184
6.9123,148
6.9173,167
6.9223,164
6.9273,188
6.9323,160
6.9373,200
6.9423,189
6.9473,169
6.9523,144
6.9573,185
6.9623,168
6.9673,168
6.9723,162
6.9773,160
6.9823,178
6.9873,164
6.9923,177
6.9973,144
7.0022,157
7.0072,178
7.0122,170
7.0172,189
7.0222,198
7.0272,187
7.0322,174
7.0372,159
7.0422,196
7.0472,179
7.0522,208
7.0572,168
7.0622,180
7.0672,220
7.0722,190
7.0772,194
7.0822,198
7.0872,182
7.0922,185
7.0972,179
7.1022,180
7.1072,204
7.1122,198
7.1172,178
7.1222,198
7.1272,179
7.1322,216
7.1372,155
7.1422,208
7.1472,165
7.1522,148
7.1572,160
7.1622,189
7.1672,191
7.1722,177
7.1772,157
7.1822,190
7.1872,175
7.1922,188
7.1972,192
7.2022,183
7.2072,157
7.2122,173
7.2172,185
7.2222,165
7.2272,181
7.2322,162
7.2372,184
7.2422,167
7.2472,151
7.2522,142
7.2572,134
7.2622,163
7.2672,177
7.2722,177
7.2772,161
7.2822,165
7.2872,138
7.2922,166
7.2972,180
7.3022,158
7.3072,169
7.3122,180
7.3172,156
7.3222,177
7.3272,173
7.3321,167
7.3371,173
7.3421,166
7.3471,177
7.3521,183
7.3571,164
7.3621,160
7.3671,201
7.3721,204
7.3771,198
7.3821,205
7.3871,214
7.3921,216
7.3971,230
7.4021,215
7.4071,271
7.4121,248
7.4171,255
7.4221,283
7.4271,294
7.4321,280
7.4371,293
7.4421,294
7.4471,327
7.4521,367
7.4571,393
7.4621,407
7.4671,382
7.4721,417
7.4771,428
7.4821,456
7.4871,428
7.4921,461
7.4971,421
7.5021,483
7.5071,460
7.5121,389
7.5171,430
7.5221,473
7.5271,458
7.5321,448
7.5371,396
7.5421,410
7.5471,409
7.5521,386
7.5571,368
7.5621,356
7.5671,324
7.5721,308
7.5771,309
7.5821,281
7.5871,256
7.5921,219
7.5971,272
7.6021,223
7.6071,256
7.6121,238
7.6171,200
7.6221,230
7.6271,186
7.6321,219
7.6371,193
7.6421,183
7.6471,192
7.6521,199
7.6571,186
7.6621,161
7.667,201
7.672,189
7.677,160
7.682,178
7.687,157
7.692,172
7.697,158
7.702,193
7.707,157
7.712,181
7.717,159
7.722,191
7.727,169
7.732,177
7.737,148
7.742,162
7.747,169
7.752,145
7.757,189
7.762,184
7.767,159
7.772,166
7.777,166
7.782,174
7.787,159
7.792,181
7.797,177
7.802,136
7.807,165
7.812,157
7.817,178
7.822,170
7.827,153
7.832,179
7.837,152
7.842,163
7.847,185
7.852,166
7.857,188
7.862,149
7.867,144
7.872,184
7.877,177
7.882,193
7.887,163
7.892,173
7.897,159
7.902,169
7.907,172
7.912,151
7.917,189
7.922,163
7.927,160
7.932,192
7.937,187
7.942,184
7.947,175
7.952,192
7.957,186
7.962,202
7.967,187
7.972,180
7.977,216
7.982,201
7.987,203
7.992,178
7.997,198
8.0019,187
8.0069,207
8.0119,228
8.0169,219
8.0219,229
8.0269,246
8.0319,242
8.0369,246
8.0419,264
8.0469,261
8.0519,259
8.0569,284
8.0619,247
8.0669,238
8.0719,272
8.0769,242
8.0819,271
8.0869,229
8.0919,256
8.0969,256
8.1019,262
8.1069,261
8.1119,260
8.1169,223
8.1219,242
8.1269,219
8.1319,241
8.1369,238
8.1419,234
8.1469,251
8.1519,193
8.1569,212
8.1619,234
8.1669,229
8.1719,220
8.1769,189
8.1819,236
8.1869,222
8.1919,216
8.1969,196
8.2019,218
8.2069,190
8.2119,215
8.2169,229
8.2219,226
8.2269,209
8.2319,211
8.2369,242
8.2419,203
8.2469,248
8.2519,252
8.2569,219
8.2619,261
8.2669,227
8.2719,258
8.2769,241
8.2819,221
8.2869,252
8.2919,236
8.2969,249
8.3019,243
8.3069,245
8.3119,250
8.3169,237
8.3219,247
8.3269,279
8.3318,233
8.3368,250
8.3418,233
8.3468,232
8.3518,251
8.3568,222
8.3618,282
8.3668,254
8.3718,247
8.3768,256
8.3818,252
8.3868,271
8.3918,236
8.3968,251
8.4018,240
8.4068,252
8.4118,261
8.4168,281
8.4218,262
8.4268,252
8.4318,289
8.4368,306
8.4418,288
8.4468,315
8.4518,339
8.4568,348
8.4618,351
8.4668,387
8.4718,357
8.4768,431
8.4818,421
8.4868,476
8.4918,522
8.4968,591
8.5018,643
8.5068,694
8.5118,757
8.5168,934
8.5218,940
8.5268,1054
8.5318,1249
8.5368,1396
8.5418,1547
8.5468,1849
8.5518,1995
8.5568,2172
8.5618,2464
8.5668,2584
8.5718,3006
8.5768,3287
8.5818,3559
8.5868,4002
8.5918,4294
8.5968,4702
8.6018,4990
8.6068,5375
8.6118,5724
8.6168,6023
8.6218,6335
8.6268,6590
8.6318,7027
8.6368,7217
8.6418,7466
8.6468,7560
8.6518,7698
8.6568,7934
8.6618,7783
8.6667,7911
8.6717,7835
8.6767,7547
8.6817,7326
8.6867,7379
8.6917,7180
8.6967,6725
8.7017,6664
8.7067,6166
8.7117,6004
8.7167,5587
8.7217,5376
8.7267,4835
8.7317,4511
8.7367,4191
8.7417,3844
8.7467,3413
8.7517,3141
8.7567,2853
8.7617,2593
8.7667,2308
8.7717,2055
8.7767,1737
8.7817,1534
8.7867,1393
8.7917,1194
8.7967,1052
8.8017,908
8.8067,802
8.8117,691
8.8167,623
8.8217,479
8.8267,448
8.8317,385
8.8367,351
8.8417,306
8.8467,284
8.8517,243
8.8567,222
8.8617,224
8.8667,180
8.8717,177
8.8767,178
8.8817,165
8.8867,167
8.8917,152
8.8967,153
8.9017,143
8.9067,155
8.9117,158
8.9167,156
8.9217,147
8.9267,141
8.9317,126
8.9367,143
8.9417,148
8.9467,124
8.9517,142
8.9567,123
8.9617,132
8.9667,136
8.9717,146
8.9767,124
8.9817,146
8.9867,150
8.9917,133
8.9967,139
9.0016,132
9.0066,137
9.0116,142
9.0166,127
9.0216,121
9.0266,126
9.0316,138
9.0366,145
9.0416,119
9.0466,132
9.0516,144
9.0566,133
9.0616,128
9.0666,149
9.0716,158
9.0766,149
9.0816,138
9.0866,131
9.0916,136
9.0966,120
9.1016,148
9.1066,133
9.1116,123
9.1166,136
9.1216,113
9.1266,143
9.1316,141
9.1366,124
9.1416,140
9.1466,125
9.1516,142
9.1566,140
9.1616,136
9.1666,128
9.1716,122
9.1766,128
9.1816,101
9.1866,137
9.1916,153
9.1966,115
9.2016,134
9.2066,113
9.2116,160
9.2166,129
9.2216,130
9.2266,129
9.2316,131
9.2366,111
9.2416,134
9.2466,122
9.2516,125
9.2566,129
9.2616,103
9.2666,133
9.2716,122
9.2766,121
9.2816,126
9.2866,122
9.2916,142
9.2966,130
9.3016,131
9.3066,147
9.3116,128
9.3166,127
9.3216,128
9.3266,122
9.3315,120
9.3365,138
9.3415,140
9.3465,126
9.3515,142
9.3565,129
9.3615,128
9.3665,154
9.3715,142
9.3765,135
9.3815,137
9.3865,157
9.3915,163
9.3965,158
9.4015,149
9.4065,199
9.4115,139
9.4165,159
9.4215,171
9.4265,176
9.4315,216
9.4365,206
9.4415,181
9.4465,205
9.4515,209
9.4565,258
9.4615,225
9.4665,278
9.4715,251
9.4765,306
9.4815,318
9.4865,322
9.4915,333
9.4965,410
9.5015,483
9.5065,459
9.5115,554
