#TimeHarp 260  Histogram Data			06.08.2020 16:16:23
#channels per curve
32768
#display curve no.
0	1	
#memory block no.
0	1	
#ns/bin
0,0250	0,0250	
#counts
33	35	
35	29	
40	40	
37	30	
27	35	
37	45	
35	42	
40	43	
32	32	
31	32	
45	42	
27	37	
32	41	
41	32	
40	36	
39	40	
32	32	
32	35	
32	40	
34	28	
31	45	
37	41	
40	47	
35	36	
39	40	
23	33	
39	40	
25	42	
28	37	
35	48	
33	28	
36	26	
29	22	
35	31	
37	33	
29	25	
35	29	
35	35	
31	35	
30	39	
35	35	
33	40	
33	36	
37	35	
30	42	
40	42	
31	41	
44	41	
33	31	
41	41	
33	34	
35	34	
48	42	
34	30	
35	21	
34	41	
31	37	
37	44	
37	32	
40	42	
38	32	
40	35	
28	35	
40	34	
26	40	
25	32	
28	38	
27	35	
32	34	
34	34	
41	39	
40	38	
34	36	
38	25	
34	24	
41	40	
31	41	
28	44	
30	27	
39	31	
28	31	
32	34	
34	49	
40	38	
27	37	
29	31	
50	40	
41	37	
35	41	
32	49	
29	25	
33	27	
32	40	
33	44	
37	35	
30	44	
35	44	
27	28	
38	30	
29	34	
36	32	
47	22	
34	33	
47	36	
41	31	
42	37	
41	33	
42	28	
40	33	
31	48	
43	31	
25	32	
43	32	
30	39	
42	41	
32	43	
38	34	
25	30	
37	37	
38	45	
32	29	
33	42	
36	36	
28	37	
33	33	
33	31	
25	34	
33	26	
36	36	
33	31	
34	33	
32	33	
45	34	
33	33	
30	35	
30	48	
24	31	
29	32	
34	33	
36	51	
34	26	
35	32	
24	43	
41	42	
32	36	
41	28	
26	25	
28	24	
41	44	
36	29	
31	38	
30	38	
41	38	
38	24	
34	29	
33	37	
35	34	
37	48	
33	33	
44	33	
32	47	
30	38	
32	36	
34	31	
47	36	
29	43	
38	37	
23	26	
36	38	
32	39	
28	30	
34	34	
38	32	
41	29	
31	31	
27	33	
43	53	
37	28	
29	46	
18	39	
32	32	
35	40	
43	36	
32	42	
45	21	
32	35	
48	41	
25	33	
35	35	
31	42	
34	21	
38	26	
41	41	
26	28	
35	37	
37	30	
35	18	
52	33	
37	38	
32	35	
46	25	
30	35	
29	32	
37	37	
35	37	
38	21	
41	43	
45	44	
29	39	
29	29	
40	46	
30	39	
39	34	
29	29	
27	44	
24	30	
38	42	
37	32	
31	30	
31	24	
50	38	
30	42	
38	37	
39	32	
39	33	
35	45	
31	41	
26	53	
26	36	
30	34	
38	35	
44	33	
31	41	
41	26	
26	45	
36	33	
32	34	
28	37	
33	38	
36	35	
40	29	
27	41	
27	37	
39	36	
42	54	
40	39	
37	43	
32	44	
32	39	
25	37	
40	24	
30	35	
35	39	
33	42	
20	39	
38	47	
42	32	
42	38	
34	36	
43	39	
29	40	
24	46	
25	32	
36	29	
40	34	
38	38	
35	40	
34	33	
39	31	
28	41	
45	31	
28	34	
28	34	
32	48	
38	36	
41	30	
38	29	
25	27	
37	35	
39	46	
35	30	
29	38	
30	42	
36	27	
32	38	
40	36	
31	30	
21	31	
34	42	
30	28	
49	38	
39	33	
37	29	
34	44	
19	35	
38	41	
38	38	
34	37	
39	30	
28	33	
30	34	
42	35	
41	34	
42	32	
33	36	
29	37	
24	36	
44	36	
33	29	
42	34	
37	40	
28	33	
40	32	
30	39	
32	33	
33	37	
40	36	
41	40	
27	39	
34	37	
40	31	
28	42	
40	41	
39	38	
35	28	
40	38	
35	36	
39	25	
31	27	
38	33	
32	35	
36	34	
34	44	
21	42	
38	40	
36	42	
35	33	
41	40	
33	35	
32	34	
36	35	
40	33	
38	33	
27	43	
35	49	
29	37	
27	35	
35	30	
34	35	
30	38	
35	34	
31	36	
32	37	
27	43	
30	36	
44	34	
28	35	
27	42	
35	35	
33	24	
30	42	
38	35	
35	42	
26	46	
32	39	
25	47	
34	43	
27	39	
30	35	
44	46	
33	42	
35	32	
25	40	
30	40	
30	52	
32	33	
34	35	
24	32	
30	31	
30	42	
32	39	
32	27	
42	37	
28	34	
31	32	
39	28	
40	32	
34	33	
36	34	
34	40	
32	27	
31	28	
38	30	
40	32	
23	29	
35	38	
35	32	
42	34	
32	40	
28	36	
30	42	
39	30	
28	48	
24	37	
33	41	
30	37	
31	32	
34	35	
33	28	
30	33	
33	26	
40	38	
34	27	
30	36	
44	32	
41	47	
37	29	
38	43	
36	34	
25	39	
29	38	
28	39	
41	48	
26	34	
28	40	
35	31	
36	37	
31	31	
38	35	
35	44	
32	22	
38	34	
43	32	
27	37	
31	34	
29	31	
24	37	
30	39	
42	41	
34	41	
36	32	
26	34	
26	32	
35	35	
42	39	
31	31	
38	37	
38	40	
35	32	
27	49	
39	35	
31	33	
33	30	
43	41	
29	31	
33	35	
39	29	
26	37	
37	47	
44	51	
24	31	
39	34	
36	32	
29	33	
37	39	
27	28	
28	34	
36	24	
28	43	
26	26	
24	44	
29	36	
31	37	
40	37	
36	43	
24	30	
30	36	
31	38	
37	40	
30	27	
27	45	
37	43	
34	32	
35	32	
39	36	
35	29	
30	32	
31	38	
44	31	
32	34	
39	31	
31	44	
31	49	
40	32	
28	33	
31	24	
59	45	
22	29	
35	43	
31	31	
35	36	
36	31	
35	36	
32	34	
33	35	
44	47	
27	30	
50	30	
31	35	
44	43	
36	20	
32	43	
44	30	
38	43	
27	24	
29	37	
34	32	
40	43	
38	45	
35	37	
36	34	
34	44	
40	42	
27	34	
29	42	
32	35	
40	44	
37	33	
34	46	
40	28	
47	29	
39	35	
40	34	
30	40	
31	38	
27	25	
36	40	
32	41	
34	29	
38	28	
35	29	
39	30	
28	37	
37	24	
35	32	
38	42	
33	41	
37	33	
30	31	
30	25	
35	20	
26	45	
28	34	
33	32	
22	47	
27	38	
37	41	
32	38	
29	37	
36	31	
28	49	
34	50	
32	35	
23	37	
39	42	
35	37	
46	31	
20	28	
25	21	
32	42	
26	42	
29	34	
37	36	
27	36	
32	38	
29	34	
35	34	
46	33	
41	33	
37	28	
32	37	
26	30	
34	37	
41	28	
33	42	
25	43	
33	41	
37	27	
31	32	
44	31	
35	42	
25	43	
30	35	
38	43	
30	40	
35	28	
42	59	
39	35	
29	39	
34	32	
33	49	
38	46	
34	44	
37	30	
30	40	
32	26	
29	37	
26	41	
50	40	
27	41	
25	39	
21	33	
31	35	
29	30	
25	40	
30	34	
36	43	
28	36	
33	31	
44	39	
28	34	
39	28	
34	32	
29	31	
27	41	
35	43	
25	37	
44	24	
32	49	
32	43	
38	36	
21	44	
32	39	
32	30	
30	37	
40	34	
31	29	
29	33	
33	43	
34	31	
38	37	
30	37	
39	34	
35	35	
35	38	
41	38	
39	41	
34	40	
31	33	
21	30	
29	40	
26	40	
29	38	
41	33	
40	31	
48	31	
35	40	
36	34	
36	34	
36	31	
35	36	
31	28	
44	31	
28	39	
38	30	
31	36	
29	37	
38	41	
30	25	
49	39	
35	37	
34	26	
44	44	
39	24	
32	24	
25	31	
31	37	
28	43	
29	31	
40	30	
36	33	
29	49	
38	39	
40	32	
34	43	
33	34	
40	41	
34	32	
30	36	
36	44	
38	40	
29	35	
32	36	
33	37	
36	31	
21	39	
31	30	
29	30	
23	44	
29	42	
32	32	
40	42	
40	44	
36	36	
52	39	
31	33	
33	34	
28	34	
35	45	
28	48	
30	36	
38	42	
42	27	
43	44	
35	33	
37	51	
27	41	
30	35	
28	29	
51	32	
44	39	
28	27	
34	33	
35	41	
32	38	
35	28	
36	37	
33	33	
31	32	
33	36	
38	41	
35	32	
29	35	
25	33	
35	47	
35	37	
23	29	
39	41	
46	35	
43	32	
35	47	
36	39	
24	35	
27	49	
35	45	
38	42	
35	35	
47	35	
34	39	
37	31	
32	32	
36	30	
36	39	
39	33	
37	42	
26	38	
24	36	
38	41	
35	26	
38	39	
29	37	
38	38	
28	38	
29	46	
28	34	
34	44	
41	40	
27	42	
32	32	
36	41	
38	35	
40	45	
33	41	
33	30	
34	43	
35	40	
32	36	
42	34	
27	39	
29	41	
27	31	
32	38	
32	26	
31	42	
33	38	
37	44	
39	24	
38	29	
31	43	
38	23	
39	24	
37	43	
43	27	
39	25	
42	39	
33	32	
38	28	
29	39	
30	30	
33	33	
30	27	
33	35	
32	35	
35	23	
37	41	
35	41	
28	31	
30	33	
31	34	
38	38	
34	41	
34	33	
28	34	
33	39	
27	43	
32	41	
35	33	
44	45	
37	45	
42	35	
36	34	
37	39	
33	31	
38	37	
46	34	
31	34	
45	51	
41	38	
39	36	
40	30	
37	35	
46	44	
36	38	
30	46	
28	35	
46	32	
31	36	
40	52	
35	51	
40	35	
42	40	
37	40	
29	38	
35	29	
41	31	
32	35	
33	39	
31	34	
47	42	
31	43	
34	47	
32	33	
34	41	
38	44	
35	34	
41	43	
34	44	
25	33	
30	45	
27	42	
29	18	
30	43	
24	37	
34	23	
36	31	
37	27	
28	46	
42	34	
40	36	
40	40	
36	33	
39	40	
29	28	
35	48	
31	39	
37	41	
23	43	
38	34	
30	30	
35	36	
43	37	
36	31	
36	33	
40	35	
31	40	
43	46	
41	36	
35	39	
32	30	
39	40	
42	43	
34	30	
27	34	
36	35	
25	32	
29	30	
34	31	
33	45	
44	42	
29	41	
35	41	
41	28	
35	35	
32	32	
38	45	
43	38	
32	39	
31	36	
38	36	
36	34	
27	39	
35	39	
27	33	
28	41	
37	36	
35	33	
49	46	
33	37	
29	36	
41	47	
39	32	
34	43	
30	41	
35	32	
36	36	
23	37	
36	41	
35	36	
33	43	
31	40	
31	43	
38	41	
28	41	
33	41	
32	31	
35	44	
28	32	
25	38	
23	35	
37	37	
26	32	
35	27	
32	30	
42	36	
38	39	
29	29	
30	35	
27	29	
26	37	
32	33	
44	34	
35	27	
25	45	
38	50	
31	38	
39	36	
40	33	
43	32	
25	32	
38	44	
34	30	
36	35	
25	46	
29	31	
31	44	
46	30	
26	35	
26	29	
33	35	
23	42	
45	45	
34	38	
33	27	
26	34	
39	44	
31	35	
46	39	
31	36	
26	37	
18	60	
31	40	
34	37	
27	31	
34	27	
34	34	
44	38	
36	33	
38	28	
26	38	
30	35	
25	43	
31	35	
33	43	
37	25	
32	38	
36	38	
43	30	
36	30	
34	33	
33	32	
31	33	
43	37	
35	42	
37	38	
40	28	
35	40	
35	38	
24	42	
36	39	
39	35	
42	33	
34	32	
29	43	
34	30	
34	28	
29	39	
27	32	
29	32	
32	32	
40	38	
25	29	
26	35	
47	46	
37	34	
33	40	
40	40	
42	33	
43	43	
34	31	
39	31	
41	38	
24	32	
34	34	
25	35	
28	44	
21	30	
22	34	
30	34	
27	35	
37	36	
32	41	
33	46	
32	34	
35	32	
31	40	
39	35	
42	36	
38	43	
34	41	
39	38	
33	38	
32	42	
36	37	
36	32	
34	34	
29	35	
38	35	
30	43	
37	29	
47	44	
34	44	
37	26	
46	43	
44	40	
31	28	
35	43	
40	33	
37	31	
28	31	
32	39	
32	41	
43	31	
30	34	
28	36	
38	30	
33	48	
38	33	
29	42	
31	50	
36	40	
39	26	
44	39	
25	45	
33	42	
27	34	
43	33	
23	41	
26	45	
30	40	
33	39	
30	42	
38	31	
32	38	
32	39	
36	47	
32	33	
35	25	
44	27	
32	37	
41	25	
30	33	
23	29	
36	31	
31	43	
30	35	
41	39	
44	28	
28	42	
27	40	
33	29	
40	39	
37	37	
42	40	
37	42	
33	35	
36	34	
47	57	
42	44	
29	38	
35	28	
45	31	
36	34	
25	35	
35	46	
34	39	
33	39	
30	33	
39	31	
30	35	
26	31	
30	43	
43	31	
28	30	
22	41	
37	37	
41	43	
35	33	
36	33	
24	38	
34	33	
46	31	
32	26	
34	39	
30	46	
36	36	
28	40	
36	33	
44	37	
30	44	
29	42	
37	24	
26	34	
52	39	
38	47	
44	28	
40	40	
27	39	
39	38	
33	45	
38	38	
36	45	
43	42	
37	29	
36	28	
31	44	
46	34	
43	25	
28	36	
36	33	
34	23	
31	44	
34	41	
32	34	
36	28	
31	32	
34	17	
38	27	
38	50	
33	38	
35	33	
38	37	
37	22	
40	45	
43	33	
29	34	
31	48	
29	36	
35	34	
47	34	
34	35	
29	26	
43	33	
36	22	
33	31	
31	42	
38	34	
28	37	
37	33	
30	41	
30	41	
36	27	
36	23	
38	34	
39	25	
29	34	
32	36	
29	31	
35	40	
39	20	
37	41	
31	37	
42	36	
41	43	
34	38	
39	37	
36	51	
30	35	
28	30	
31	34	
36	31	
34	35	
34	39	
34	27	
30	32	
33	45	
32	34	
36	37	
29	25	
30	33	
34	36	
42	33	
36	42	
40	33	
29	42	
25	30	
30	35	
19	34	
39	27	
30	33	
31	38	
33	43	
19	32	
31	35	
29	36	
50	41	
33	43	
33	39	
33	44	
33	40	
32	44	
29	46	
36	38	
29	40	
26	34	
29	42	
38	39	
36	39	
32	34	
34	38	
30	41	
26	52	
37	30	
35	29	
31	38	
29	43	
43	39	
32	40	
28	29	
46	30	
34	28	
28	28	
23	39	
33	33	
28	35	
24	35	
30	35	
27	29	
32	34	
25	46	
38	30	
38	31	
31	25	
42	35	
25	38	
33	37	
29	29	
37	29	
37	39	
38	39	
36	33	
43	36	
39	25	
35	32	
35	43	
36	31	
41	32	
36	35	
37	42	
43	36	
35	41	
39	34	
34	40	
43	38	
26	32	
30	29	
41	36	
33	52	
28	38	
42	34	
33	31	
47	33	
38	33	
36	42	
21	43	
34	28	
41	33	
30	50	
34	30	
29	30	
35	26	
36	28	
32	37	
34	37	
36	30	
23	32	
45	33	
33	43	
25	34	
31	43	
32	44	
42	36	
22	32	
36	44	
31	37	
35	41	
39	34	
26	36	
22	36	
35	38	
33	28	
34	37	
34	48	
28	42	
34	36	
37	36	
43	38	
42	29	
28	38	
34	41	
25	52	
41	35	
34	38	
38	41	
30	29	
27	38	
30	32	
24	29	
37	27	
30	32	
43	33	
32	35	
38	45	
25	38	
36	43	
39	26	
30	39	
44	41	
33	31	
32	35	
38	27	
28	24	
35	26	
32	37	
27	43	
36	41	
32	28	
35	45	
36	43	
35	38	
35	41	
32	37	
43	22	
38	29	
34	35	
32	43	
35	27	
38	42	
36	34	
33	27	
32	40	
33	32	
33	27	
37	35	
37	38	
33	30	
21	30	
26	30	
37	47	
25	28	
32	36	
43	35	
32	40	
34	25	
41	25	
34	28	
23	46	
34	33	
26	40	
34	42	
40	36	
31	33	
43	30	
33	37	
27	32	
35	42	
29	35	
36	31	
33	32	
40	32	
29	46	
24	29	
41	32	
27	45	
34	37	
36	32	
36	24	
33	39	
35	45	
39	41	
35	34	
35	33	
39	43	
33	34	
24	35	
35	35	
39	38	
43	38	
39	36	
32	45	
38	34	
36	36	
29	34	
31	45	
45	30	
31	34	
33	35	
24	35	
32	45	
41	40	
48	46	
35	29	
26	35	
48	32	
40	25	
34	41	
36	35	
34	44	
36	37	
35	42	
35	36	
28	27	
47	36	
32	30	
34	44	
43	22	
29	34	
37	32	
42	36	
29	33	
34	38	
31	30	
34	43	
37	33	
30	37	
27	40	
32	41	
38	21	
34	46	
40	37	
37	44	
28	35	
35	29	
36	44	
34	26	
29	31	
30	38	
44	29	
52	46	
41	45	
37	37	
35	37	
38	30	
35	33	
33	35	
35	33	
36	37	
31	35	
41	42	
30	36	
47	34	
41	45	
37	33	
37	33	
44	20	
27	34	
35	35	
29	31	
40	40	
25	38	
38	39	
38	28	
32	41	
36	39	
29	34	
34	47	
40	34	
28	32	
39	33	
29	31	
43	38	
48	38	
34	29	
47	43	
28	32	
35	32	
37	47	
37	40	
49	32	
33	44	
30	47	
39	25	
22	35	
45	29	
48	43	
39	46	
32	53	
32	39	
41	39	
28	36	
43	29	
37	34	
37	41	
32	57	
41	31	
38	42	
39	38	
39	38	
40	39	
41	36	
37	39	
42	39	
36	48	
30	42	
36	48	
35	36	
32	34	
36	45	
46	38	
44	41	
41	32	
42	37	
36	45	
43	31	
36	47	
28	50	
38	34	
40	53	
33	38	
36	45	
49	55	
34	50	
27	42	
32	44	
37	44	
31	44	
40	51	
34	53	
47	47	
26	44	
52	40	
43	45	
45	54	
47	58	
43	60	
34	49	
44	42	
40	45	
36	39	
30	47	
50	37	
30	54	
33	61	
41	41	
33	50	
34	48	
26	46	
37	57	
38	62	
43	41	
44	45	
57	54	
36	48	
48	54	
30	42	
40	44	
36	58	
34	35	
43	53	
37	54	
46	60	
47	61	
36	55	
40	58	
45	39	
37	39	
39	57	
38	48	
42	48	
45	51	
35	56	
38	56	
52	36	
40	53	
40	51	
27	56	
51	48	
49	36	
43	36	
49	36	
48	58	
49	44	
43	52	
44	57	
29	59	
41	40	
39	40	
28	36	
40	51	
37	47	
32	57	
40	50	
40	47	
38	53	
27	48	
36	39	
32	54	
35	41	
52	49	
38	46	
35	53	
40	66	
41	47	
34	43	
39	45	
49	55	
40	46	
42	51	
41	54	
37	55	
46	49	
51	60	
51	59	
45	51	
50	56	
48	49	
30	64	
36	49	
38	41	
36	53	
52	47	
50	64	
41	62	
38	55	
37	50	
49	36	
48	50	
47	49	
33	45	
48	51	
34	44	
38	61	
35	54	
46	49	
46	50	
44	51	
58	50	
36	60	
59	43	
48	64	
42	58	
43	66	
49	51	
43	51	
43	45	
39	47	
43	52	
47	76	
39	57	
44	58	
50	55	
29	60	
39	61	
28	43	
42	42	
39	53	
38	64	
38	52	
45	75	
34	44	
36	67	
50	36	
38	46	
41	51	
44	58	
52	62	
44	49	
40	65	
44	63	
46	54	
51	52	
38	61	
37	58	
32	60	
51	61	
45	63	
54	52	
44	50	
54	68	
43	55	
25	66	
34	63	
37	54	
46	66	
43	70	
48	68	
48	55	
39	48	
49	52	
40	57	
38	48	
40	73	
43	56	
39	56	
47	51	
50	65	
52	61	
47	66	
52	54	
46	57	
48	60	
38	73	
40	75	
54	66	
36	55	
52	68	
45	54	
45	66	
38	61	
38	66	
57	68	
43	73	
49	68	
45	66	
55	63	
57	54	
45	61	
50	60	
43	63	
58	63	
42	76	
38	71	
40	61	
37	74	
55	64	
37	65	
50	67	
49	61	
51	64	
48	59	
48	80	
41	62	
47	76	
51	67	
43	71	
52	59	
51	69	
47	71	
39	64	
63	87	
45	73	
65	60	
42	63	
34	52	
45	72	
48	82	
53	67	
41	78	
59	71	
39	63	
44	59	
44	71	
52	81	
47	75	
46	88	
30	84	
42	68	
38	77	
37	75	
55	66	
38	75	
57	63	
51	77	
41	88	
38	83	
49	75	
60	65	
41	70	
40	84	
50	84	
58	77	
48	62	
45	89	
48	92	
56	90	
43	74	
63	72	
66	73	
55	71	
56	74	
51	94	
58	91	
53	94	
55	89	
48	83	
61	112	
52	99	
67	89	
53	87	
58	69	
52	86	
54	75	
63	99	
42	81	
45	96	
59	98	
57	98	
50	76	
63	81	
62	101	
57	99	
67	104	
56	110	
68	87	
54	92	
47	101	
46	104	
57	99	
56	114	
62	81	
72	97	
58	108	
65	125	
67	123	
58	112	
65	120	
63	114	
68	114	
67	100	
67	100	
63	95	
57	112	
60	118	
60	107	
68	105	
60	108	
64	109	
65	117	
73	99	
63	109	
80	129	
65	117	
75	113	
66	125	
63	114	
69	123	
68	110	
67	133	
56	136	
64	132	
70	143	
70	118	
80	126	
60	134	
64	136	
69	145	
78	125	
62	139	
66	130	
78	121	
59	137	
59	137	
76	130	
65	147	
84	144	
66	134	
85	122	
98	154	
80	149	
66	139	
69	129	
77	147	
84	147	
67	151	
76	134	
76	147	
85	143	
79	136	
84	154	
88	140	
70	168	
95	153	
80	145	
81	126	
78	162	
90	188	
85	144	
68	160	
58	147	
76	179	
79	160	
84	142	
80	178	
90	151	
76	160	
67	156	
77	137	
112	160	
72	157	
85	154	
77	158	
89	145	
73	156	
85	165	
71	153	
77	150	
82	160	
82	137	
95	129	
72	151	
77	138	
74	162	
75	129	
85	146	
57	151	
59	158	
65	139	
57	139	
62	131	
67	144	
79	119	
58	131	
72	136	
64	129	
48	154	
76	117	
65	115	
72	123	
58	130	
57	123	
52	109	
51	108	
58	96	
58	102	
42	97	
44	78	
41	90	
37	100	
47	76	
56	111	
48	95	
43	86	
46	86	
43	75	
54	71	
48	70	
45	77	
47	68	
45	80	
38	64	
36	66	
50	62	
42	55	
48	53	
39	66	
49	70	
42	54	
46	54	
42	47	
41	54	
49	61	
47	54	
47	48	
38	55	
35	50	
38	60	
30	55	
32	43	
44	36	
39	44	
30	49	
33	41	
28	44	
32	31	
28	49	
48	42	
37	41	
36	33	
31	44	
39	41	
34	48	
39	37	
24	30	
38	32	
27	37	
38	36	
34	33	
35	36	
40	36	
29	39	
37	27	
41	34	
43	39	
20	29	
37	25	
41	34	
38	36	
41	33	
31	27	
31	32	
35	39	
30	48	
45	29	
36	37	
29	27	
32	31	
32	40	
32	25	
35	37	
39	35	
36	32	
44	43	
36	47	
29	36	
42	36	
36	36	
35	36	
32	31	
34	32	
38	42	
35	37	
44	33	
37	38	
44	38	
33	32	
38	39	
32	40	
30	41	
21	44	
47	39	
31	37	
27	34	
39	31	
37	37	
38	37	
31	29	
44	38	
30	43	
30	36	
38	36	
32	39	
33	36	
37	38	
37	31	
33	35	
40	23	
34	29	
36	36	
37	39	
39	41	
40	37	
36	45	
48	33	
33	29	
34	35	
32	29	
39	34	
37	28	
29	29	
32	26	
38	36	
43	33	
32	36	
45	40	
40	31	
45	33	
26	42	
25	41	
27	40	
39	30	
29	32	
32	32	
38	38	
25	54	
36	34	
30	40	
25	32	
27	42	
34	31	
28	39	
35	36	
27	36	
31	30	
42	46	
35	32	
31	41	
32	35	
32	35	
33	41	
38	37	
35	42	
43	40	
33	26	
36	26	
33	39	
49	37	
30	32	
34	46	
40	47	
34	24	
36	41	
33	35	
35	39	
40	32	
39	41	
31	37	
41	45	
41	42	
41	37	
37	41	
47	30	
29	48	
29	33	
27	43	
41	38	
31	32	
36	28	
32	26	
38	35	
27	37	
30	35	
26	35	
32	31	
34	32	
49	41	
37	31	
30	25	
30	37	
35	30	
34	31	
31	40	
33	38	
29	36	
33	43	
36	30	
31	24	
35	29	
29	27	
27	28	
25	24	
31	32	
35	32	
25	42	
35	34	
27	37	
29	41	
37	29	
38	31	
34	37	
40	26	
40	36	
35	47	
35	32	
33	28	
44	35	
41	36	
34	39	
42	26	
35	35	
36	36	
40	40	
26	36	
29	28	
32	27	
38	28	
38	39	
40	32	
36	39	
21	34	
32	24	
36	42	
35	30	
29	41	
27	28	
35	37	
39	30	
34	36	
39	42	
34	36	
27	36	
32	32	
29	44	
37	26	
40	38	
35	43	
50	43	
38	43	
24	39	
37	41	
29	40	
33	39	
37	46	
35	26	
51	33	
41	35	
32	37	
35	33	
33	33	
27	42	
41	30	
36	32	
31	38	
37	29	
34	34	
26	33	
44	29	
31	40	
27	34	
24	37	
34	48	
35	31	
37	36	
33	32	
28	30	
32	36	
39	39	
28	35	
26	30	
40	36	
25	44	
29	40	
27	35	
29	34	
29	42	
25	36	
30	23	
36	27	
32	27	
24	34	
40	37	
28	33	
32	46	
43	36	
27	40	
33	41	
34	42	
39	28	
41	41	
36	40	
34	49	
32	41	
42	40	
34	38	
26	30	
32	28	
26	23	
37	28	
27	23	
46	32	
38	47	
35	36	
31	29	
35	30	
43	40	
34	43	
36	38	
45	30	
42	37	
42	33	
35	29	
32	32	
36	38	
44	40	
35	39	
37	40	
37	40	
36	38	
41	35	
47	32	
41	39	
35	36	
31	28	
37	26	
38	37	
29	40	
21	32	
36	42	
34	27	
32	34	
36	36	
34	35	
39	34	
47	34	
38	30	
39	42	
23	43	
32	39	
33	30	
33	28	
31	28	
26	26	
24	39	
26	40	
29	43	
36	40	
26	48	
28	48	
30	35	
26	36	
34	42	
35	35	
28	38	
39	47	
37	38	
32	38	
40	32	
31	42	
42	33	
24	41	
34	44	
27	29	
21	39	
26	45	
35	39	
32	44	
37	36	
28	33	
41	32	
35	43	
37	31	
36	39	
35	36	
43	27	
33	41	
29	38	
26	36	
36	28	
51	33	
32	44	
32	39	
45	45	
36	37	
44	33	
24	34	
37	46	
38	30	
42	37	
35	34	
46	31	
45	37	
41	48	
37	42	
31	36	
32	38	
50	54	
31	51	
41	44	
31	42	
38	26	
43	31	
26	42	
42	39	
25	39	
30	55	
23	49	
32	56	
30	46	
27	29	
38	42	
34	46	
31	36	
41	49	
27	46	
32	48	
24	36	
41	45	
35	40	
36	39	
34	35	
35	49	
46	46	
39	34	
27	52	
35	46	
31	40	
30	46	
44	37	
41	41	
33	40	
31	37	
39	48	
34	39	
38	44	
32	41	
24	40	
28	43	
35	46	
36	53	
42	30	
24	37	
40	36	
36	42	
35	33	
27	41	
36	45	
33	51	
48	34	
40	42	
50	47	
43	46	
38	43	
30	40	
42	44	
46	43	
38	36	
47	40	
27	35	
34	44	
44	44	
41	52	
47	38	
44	46	
36	44	
32	43	
38	40	
34	33	
42	48	
48	28	
47	48	
44	58	
45	52	
34	37	
34	50	
40	40	
45	25	
36	47	
40	31	
33	45	
40	42	
41	40	
22	58	
25	56	
32	47	
42	68	
37	48	
30	60	
44	38	
35	37	
33	52	
31	34	
32	39	
28	51	
39	41	
30	53	
28	37	
28	45	
40	44	
30	43	
30	46	
31	47	
32	53	
29	42	
44	44	
35	50	
37	60	
29	40	
31	48	
37	46	
43	50	
40	42	
40	41	
43	42	
35	37	
37	35	
42	42	
41	39	
36	32	
46	49	
53	43	
40	28	
39	47	
42	42	
42	43	
38	46	
38	49	
47	57	
40	52	
49	49	
31	59	
48	39	
48	41	
57	38	
45	45	
43	46	
34	46	
36	51	
40	54	
49	51	
35	43	
44	38	
44	55	
42	51	
46	63	
35	58	
49	61	
43	50	
47	46	
39	45	
31	56	
38	52	
33	54	
37	44	
38	59	
36	50	
37	64	
38	43	
30	40	
28	47	
40	60	
52	54	
39	54	
38	41	
