401.269	33
401.667	34
402.066	36
402.464	36
402.863	36
403.261	36
403.660	36
404.058	35
404.456	35
404.855	35
405.253	36
405.651	36
406.050	35
406.448	35
406.846	35
407.245	34
407.643	35
408.041	32
408.439	34
408.838	32
409.236	35
409.634	36
410.032	34
410.430	33
410.829	34
411.227	35
411.625	34
412.023	36
412.421	34
412.819	35
413.217	36
413.615	33
414.013	35
414.411	34
414.809	35
415.207	32
415.605	34
416.003	34
416.401	33
416.799	35
417.197	35
417.595	33
417.993	35
418.391	35
418.789	32
419.187	34
419.584	34
419.982	37
420.380	35
420.778	34
421.176	34
421.573	35
421.971	36
422.369	34
422.767	35
423.164	34
423.562	35
423.960	34
424.357	35
424.755	34
425.153	35
425.550	36
425.948	33
426.346	34
426.743	35
427.141	35
427.538	36
427.936	33
428.333	33
428.731	34
429.128	34
429.526	33
429.923	36
430.321	35
430.718	31
431.116	33
431.513	34
431.910	34
432.308	36
432.705	35
433.103	35
433.500	33
433.897	36
434.295	34
434.692	35
435.089	34
435.486	35
435.884	34
436.281	35
436.678	37
437.075	35
437.473	38
437.870	38
438.267	35
438.664	35
439.061	34
439.458	34
439.855	35
440.253	34
440.650	35
441.047	36
441.444	34
441.841	34
442.238	34
442.635	38
443.032	34
443.429	34
443.826	34
444.223	35
444.620	36
445.017	35
445.414	34
445.810	36
446.207	33
446.604	36
447.001	34
447.398	35
447.795	35
448.192	34
448.588	34
448.985	33
449.382	35
449.779	33
450.175	34
450.572	36
450.969	33
451.366	33
451.762	34
452.159	36
452.556	35
452.952	35
453.349	33
453.746	34
454.142	35
454.539	35
454.935	34
455.332	33
455.728	35
456.125	35
456.521	33
456.918	35
457.314	34
457.711	36
458.107	34
458.504	35
458.900	33
459.297	36
459.693	34
460.089	35
460.486	33
460.882	33
461.279	34
461.675	34
462.071	35
462.468	33
462.864	35
463.260	35
463.656	37
464.053	34
464.449	36
464.845	35
465.241	33
465.637	33
466.034	35
466.430	33
466.826	33
467.222	34
467.618	32
468.014	36
468.410	32
468.806	33
469.202	34
469.599	34
469.995	35
470.391	33
470.787	33
471.183	34
471.579	34
471.975	33
472.370	33
472.766	34
473.162	36
473.558	35
473.954	35
474.350	36
474.746	34
475.142	33
475.538	34
475.933	33
476.329	35
476.725	34
477.121	33
477.516	35
477.912	34
478.308	32
478.704	36
479.099	34
479.495	35
479.891	33
480.286	33
480.682	34
481.078	35
481.473	34
481.869	32
482.264	35
482.660	31
483.056	34
483.451	35
483.847	34
484.242	34
484.638	33
485.033	32
485.429	36
485.824	34
486.220	36
486.615	33
487.010	35
487.406	34
487.801	34
488.197	34
488.592	31
488.987	35
489.383	35
489.778	35
490.173	34
490.569	33
490.964	35
491.359	33
491.754	33
492.150	34
492.545	35
492.940	32
493.335	35
493.730	34
494.126	35
494.521	33
494.916	33
495.311	33
495.706	35
496.101	33
496.496	37
496.891	33
497.286	34
497.681	36
498.076	34
498.471	34
498.866	33
499.261	34
499.656	34
500.051	34
500.446	34
500.841	36
501.236	35
501.631	34
502.026	36
502.421	33
502.816	32
503.210	34
503.605	33
504.000	35
504.395	34
504.790	33
505.184	34
505.579	33
505.974	35
506.369	35
506.763	36
507.158	35
507.553	35
507.947	35
508.342	34
508.737	35
509.131	34
509.526	33
509.920	33
510.315	35
510.710	33
511.104	33
511.499	33
511.893	35
512.288	35
512.682	33
513.077	37
513.471	35
513.866	34
514.260	34
514.654	35
515.049	33
515.443	35
515.838	35
516.232	34
516.626	34
517.021	37
517.415	34
517.809	33
518.204	35
518.598	33
518.992	34
519.386	36
519.781	35
520.175	32
520.569	38
520.963	34
521.357	35
521.752	35
522.146	36
522.540	36
522.934	32
523.328	35
523.722	35
524.116	36
524.510	34
524.904	37
525.298	35
525.692	36
526.086	37
526.480	37
526.874	43
527.268	53
527.662	61
528.056	69
528.450	74
528.844	85
529.238	102
529.632	106
530.026	107
530.420	101
530.813	104
531.207	97
531.601	97
531.995	97
532.389	101
532.782	108
533.176	92
533.570	91
533.964	69
534.357	66
534.751	59
535.145	48
535.538	45
535.932	42
536.326	37
536.719	36
537.113	36
537.507	35
537.900	36
538.294	34
538.687	36
539.081	35
539.474	33
539.868	35
540.261	35
540.655	35
541.048	35
541.442	34
541.835	37
542.229	35
542.622	37
543.015	34
543.409	35
543.802	34
544.195	35
544.589	36
544.982	34
545.375	36
545.769	34
546.162	36
546.555	37
546.949	36
547.342	34
547.735	33
548.128	36
548.521	35
548.915	34
549.308	36
549.701	35
550.094	37
550.487	35
550.880	36
551.273	34
551.666	36
552.060	36
552.453	33
552.846	36
553.239	35
553.632	34
554.025	37
554.418	34
554.811	36
555.204	37
555.596	35
555.989	33
556.382	35
556.775	35
557.168	38
557.561	35
557.954	35
558.347	37
558.739	36
559.132	36
559.525	35
559.918	35
560.311	35
560.703	35
561.096	34
561.489	35
561.882	35
562.274	36
562.667	36
563.060	37
563.452	37
563.845	35
564.238	37
564.630	35
565.023	36
565.415	36
565.808	39
566.200	34
566.593	38
566.986	37
567.378	36
567.771	33
568.163	36
568.556	37
568.948	35
569.340	37
569.733	36
570.125	35
570.518	37
570.910	36
571.302	35
571.695	35
572.087	35
572.479	37
572.872	38
573.264	38
573.656	34
574.049	35
574.441	38
574.833	37
575.225	35
575.618	35
576.010	37
576.402	35
576.794	35
577.186	36
577.578	38
577.970	35
578.363	37
578.755	38
579.147	37
579.539	37
579.931	36
580.323	37
580.715	33
581.107	35
581.499	39
581.891	36
582.283	35
582.675	36
583.067	38
583.459	35
583.851	34
584.243	34
584.634	37
585.026	40
585.418	35
585.810	36
586.202	37
586.594	36
586.985	36
587.377	36
587.769	37
588.161	36
588.553	36
588.944	36
589.336	38
589.728	38
590.119	36
590.511	38
590.903	37
591.294	39
591.686	37
592.078	36
592.469	38
592.861	39
593.252	38
593.644	36
594.035	38
594.427	40
594.818	36
595.210	37
595.601	40
595.993	38
596.384	36
596.776	40
597.167	38
597.559	41
597.950	37
598.341	41
598.733	37
599.124	42
599.516	41
599.907	43
600.298	52
600.689	62
601.081	71
601.472	93
601.863	121
602.255	145
602.646	160
603.037	171
603.428	178
603.819	178
604.211	180
604.602	198
604.993	201
605.384	204
605.775	216
606.166	203
606.557	231
606.948	231
607.339	224
607.730	232
608.121	227
608.513	225
608.904	235
609.294	229
609.685	221
610.076	229
610.467	224
610.858	220
611.249	218
611.640	227
612.031	227
612.422	233
612.813	239
613.204	232
613.594	231
613.985	234
614.376	248
614.767	247
615.158	235
615.548	242
615.939	243
616.330	259
616.721	256
617.111	258
617.502	254
617.893	246
618.283	277
618.674	272
619.065	275
619.455	279
619.846	279
620.236	299
620.627	299
621.017	314
621.408	328
621.799	336
622.189	318
622.580	344
622.970	364
623.361	388
623.751	412
624.141	455
624.532	449
624.922	467
625.313	482
625.703	515
626.093	569
626.484	585
626.874	658
627.264	708
627.655	787
628.045	858
628.435	891
628.826	998
629.216	1125
629.606	1273
629.996	1453
630.387	1602
630.777	1718
631.167	1759
631.557	1722
631.947	1639
632.338	1483
632.728	1386
633.118	1277
633.508	1175
633.898	1131
634.288	1052
634.678	1001
635.068	945
635.458	909
635.848	854
636.238	832
636.628	780
637.018	769
637.408	718
637.798	734
638.188	687
638.578	658
638.968	655
639.358	618
639.748	611
640.137	599
640.527	584
640.917	564
641.307	545
641.697	523
642.087	513
642.476	504
642.866	498
643.256	490
643.646	474
644.035	471
644.425	429
644.815	426
645.204	420
645.594	421
645.984	414
646.373	373
646.763	369
647.153	367
647.542	363
647.932	356
648.321	332
648.711	318
649.100	321
649.490	300
649.879	307
650.269	273
650.658	279
651.048	278
